name,type,industry,revenue,operating_income,net_income,hq_location,num_employees,founded,website,student_careers_url,index_name
GhostTunes,Private,Music,-1.0,-1.0,-1.0,,-1,2014,,https://www.amazon.jobs/en/business_categories/student-programs,GhostTunes
Gigmax,,"data backup,Data Backup,Data Synchronization,File hosting service",-1.0,-1.0,-1.0,,-1,-1,,,Gigmax
Glitch,Private,Software,-1.0,-1.0,-1.0,,32,-1,https://glitch.com/,https://glitch.com/about,Glitch (company)
Globalscape,Public,"Managed File Transfer,Information Security,Network Management,SSH File Transfer Protocol,Secure File Transfer",-1.0,-1.0,-1.0,,-1,-1,https://www.globalscape.com/,https://www.globalscape.com/careers,Globalscape
GlobeXplorer,,"Websites,Aerial Photography,Geographic information system,Geographic Information Systems",-1.0,-1.0,-1.0,,-1,-1,,https://www.mckinsey.com/careers/students,GlobeXplorer
"Glooko, Inc",Private,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.glooko.com/,https://www.glooko.com/careers/,Glooko
"Gluster, Inc.",Privately funded,"Software,computer storage",-1.0,-1.0,-1.0,,60,-1,,https://www.mckinsey.com/careers/students,Gluster
GoGuardian,,Education Technology,-1.0,-1.0,-1.0,,-1,-1,https://www.goguardian.com,https://www.goguardian.com/careers/,GoGuardian
Golden Software LLC,Private company,Scientific Software,-1.0,-1.0,-1.0,,-1,-1,,https://www.goldensoftware.com/about/join-our-team,Golden Software
GoldenSource Corporation,Private company,"Enterprise Data Management,Financial Services",-1.0,-1.0,-1.0,,350,-1,,https://www.thegoldensource.com/company/careers/,GoldenSource
GoodData,Private ,Computer software,-1.0,-1.0,-1.0,,291,-1,https://www.gooddata.com/,https://www.gooddata.com/company/careers,GoodData
GotoBus,Private,"Travel,Technology",-1.0,-1.0,-1.0,,25,-1,https://www.gotobus.com/,https://www.gotobus.com/aboutus/employment/,GotoBus
"GovBizConnect, Inc.",Private,Software,-1.0,-1.0,-1.0,,-1,2015,https://govbizconnect.com,https://www.mckinsey.com/careers/students,GovBizConnect
Goverlan Reach Remote Support Software,,,-1.0,-1.0,-1.0,,-1,-1,https://www.goverlan.com/,https://www.goverlan.com/jobs,Goverlan Systems Management
"GrabCAD, Inc.",Public,Mechanical Engineering,-1.0,-1.0,-1.0,,81,-1,https://grabcad.com/,https://resources.grabcad.com/jobs/,GrabCAD
Graham Magnetics,Subsidiary,Magnetic tape,-1.0,-1.0,-1.0,,-1,-1,http://grahammagnetics.com/,http://grahammagnetics.com/,Graham Magnetics
"GrammaTech, Inc.",Private,Software Quality,-1.0,-1.0,-1.0,,-1,-1,https://www.grammatech.com//,https://www.grammatech.com/careers,GrammaTech
GraphPad Prism,,,-1.0,-1.0,-1.0,,-1,-1,,https://www.graphpad.com/how-to-buy/student/,GraphPad Software
Graphiq,,,-1.0,-1.0,-1.0,,-1,-1,,https://www.learnhowtobecome.org/graphic-designer/,Graphiq
Graylog,Private,"Enterprise software,Opensource software",-1.0,-1.0,-1.0,,11,-1,https://www.graylog.org/,https://www.graylog.org/careers,Graylog
Green Hills Software Inc.,Private,"Embedded system,software tools",-1.0,-1.0,-1.0,,-1,1982,https://www.ghs.com/,https://www.ghs.com/jobs_usa.html,Green Hills Software
GreenBytes,Private,"Computer Software,IT Services",-1.0,-1.0,-1.0,,-1,-1,https://www.oracle.com/index.html,https://www.mckinsey.com/careers/students,GreenBytes
"Greenhouse Software, Inc.",,,-1.0,-1.0,-1.0,New York City,-1,2012,https://www.greenhouse.io/,https://www.greenhouse.io/careers,Greenhouse Software
"GridApp Systems, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://www.bmc.com/,https://www.mckinsey.com/careers/students,GridApp Systems
GridPoint,,,-1.0,-1.0,-1.0,,-1,-1,https://www.gridpoint.com/,https://www.gridpoint.com/careers/,GridPoint
GroupLogic,Private,Computer Software,-1.0,-1.0,-1.0,,40,-1,https://www.acronis.com/en-us/products/,,GroupLogic
Groxis,,"software,technology",-1.0,-1.0,-1.0,"San Francisco, California United States",-1,2001,,https://www.mckinsey.com/careers/students,Groxis
"Guidance Solutions, Inc.",Private,"Information technology,Internet Services",-1.0,-1.0,-1.0,,-1,-1,https://www.guidance.com,https://medium.com/@ravikumarnama/best-free-career-guidance-websites-for-students-39ccf9f3ac8c,Guidance Solutions
"Guidewire Software, Inc.",Public,P&C Insurance Software,-1.0,-1.0,-1.0,,-1,-1,https://www.guidewire.com/,https://careers.guidewire.com/students-graduates,Guidewire Software
Gupshup,Private company,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.gupshup.io/,https://www.gupshupnyc.com/jobs/,Gupshup
Gupta Technologies,,software,-1.0,-1.0,-1.0,"Roseville, California Roseville Placer County, California",-1,1984,,https://dornsife.usc.edu/careerpathways/gupta-internship-fund/,Gupta Technologies
Gusto,,,-1.0,-1.0,-1.0,,-1,2011,https://gusto.com:443/,https://gusto.com/about/careers,Gusto (company)
"hCentive, Inc.",Private,Software development,-1.0,-1.0,-1.0,,500,-1,,https://www.zippia.com/hcentive-careers-1398267/,HCentive
HP Inc.,Public,"Computer hardware,printer,printers",58330000000.0,3800000000.0,3150000000.0,,56000,2015,https://www8.hp.com/us/en/home.html,https://jobs.hp.com/en-us/Students-Graduates?prefilters=(%20ShortTextField2%20%3D%20%22Internship%22%20OR%20%20ShortTextField2%20%3D%20%22Graduate%22%20OR%20%20ShortTextField2%20%3D%20%22Apprenticeship%22%20%20)%20,HP Inc.
"Halcyon Monitoring Solutions, Inc.",Private,"Enterprise Software,IT Services",-1.0,-1.0,-1.0,,-1,-1,http://halcyoninc.com/,https://www.helpsystems.com/product-lines/halcyon,Halcyon Monitoring Solutions
Handmark,Private,Mobile Applications,-1.0,-1.0,-1.0,,100,-1,,https://www.lockheedmartinjobs.com/college-students,Handmark
"HashiCorp, Inc.",Private,,-1.0,-1.0,-1.0,,1000,2012,,https://www.hashicorp.com/jobs,HashiCorp
Helion Energy Inc.,Private,Nuclear fusion,-1.0,-1.0,-1.0,,-1,-1,https://www.helionenergy.com/,https://www.helionenergy.com/careers/,Helion Energy
"Helix Software Company, Inc.",Private company,Software,-1.0,-1.0,-1.0,,-1,-1,,https://helixre.com/careers/,Helix Software Company
HelloWallet,Private,"Software,Personal finance",-1.0,-1.0,-1.0,,60,-1,https://www.key.com/personal/financial-wellness/index.jsp,https://www.bnymellon.com/us/en/careers/students.html,HelloWallet
Help Scout,Private,"Software,SaaS",-1.0,-1.0,-1.0,,100,2011,https://www.helpscout.com/,https://www.helpscout.com/company/careers/,Help Scout
Hewlett Packard Enterprise Company,Public,"Financial technology,Computer hardware,Computer software,Cloud computing,Internet of Things,Artificial intelligence,Computer networking",28900000000.0,2240000000.0,1050000000.0,,61600,2015,,https://www.hpe.com/us/en/about/jobs/students.html,Hewlett Packard Enterprise
High Fidelity,Private,,-1.0,-1.0,-1.0,,-1,-1,https://www.highfidelity.com/,https://jobs.fidelity.com/page/show/students,High Fidelity (company)
HyperACCESS,,,-1.0,-1.0,-1.0,,-1,-1,https://www.hilgraeve.com/,https://www.usajobs.gov/Help/working-in-government/unique-hiring-paths/students/,Hilgraeve
Hillcrest Labs,,technology,-1.0,-1.0,-1.0,"Rockville, Maryland",-1,2001,,https://hillcrestlabs.com/,Hillcrest Labs
Hitachi Data Systems,A wholly owned subsidiary of ,"Computer data storage,systems,software,Computer systems,Computer hardware,Computer software,IT consulting,IT services",-1.0,-1.0,-1.0,,6300,-1,,https://www.hitachivantara.com/en-us/company/careers.html,Hitachi Data Systems
"HoloBuilder, Inc.",Construction,Construction Technology,-1.0,-1.0,-1.0,,-1,-1,,https://angel.co/company/holobuilder/jobs,Holobuilder
"Holosofx, Inc.",Privately held company ('''Acquired by ,,-1.0,-1.0,-1.0,,45,-1,,,Holosofx
"Honestech, Inc",,Software,-1.0,-1.0,-1.0,,-1,-1,https://vidbox.company/,https://www.mckinsey.com/careers/students,Honestech
Honeywell Intelligrated,Publicly held company,"Material Handling,Logistics Management",-1.0,-1.0,-1.0,,-1,-1,https://www.intelligrated.com/en,https://careers.honeywell.com/us/en,Honeywell Intelligrated
Hoopla Software,Private Company,Software as a service,-1.0,-1.0,-1.0,,35,2010,,https://www.hoopla.net/careers/,Hoopla Software
"Hottrix, LLC",Domestic ,Computer software,-1.0,-1.0,-1.0,,-1,-1,http://hottrix.com/,,Hottrix
"HubSpot, Inc.",Public,Software,674900000.0,40100000.0,63830000.0,,3387,-1,https://www.hubspot.com/,https://www.hubspot.com/careers/students,HubSpot
Hubstaff,,Corporate transparency,-1.0,-1.0,-1.0,,-1,2012,https://hubstaff.com/,https://hubstaff.com/jobs,Hubstaff
Humanyze,C corporation,Internet Software Computer Hardware,-1.0,-1.0,-1.0,,-1,2010,https://www.humanyze.com/,https://www.humanyze.com/careers/,Humanyze
"Hyland Software, Inc.",Private,"Computer software,document management",-1.0,-1.0,-1.0,,3500,-1,https://www.hyland.com/en,https://www.hyland.com/en/careers,Hyland Software
Hyperloop Transportation Technologies,Private,"High-speed transport,Crowdsourcing",-1.0,-1.0,-1.0,,800,-1,https://www.hyperlooptt.com/,https://virginhyperloop.com/careers,Hyperloop Transportation Technologies
"i.TV, LLC",Second screen,,-1.0,-1.0,-1.0,,-1,-1,,https://www.itvjobs.com/,I.TV
"I/Gear, Inc.",Private,,-1.0,-1.0,-1.0,,-1,-1,https://www.igearonline.com/,https://www.indeed.com/cmp/Gear-Up,I/Gear
International Business Machines Corporation,Public,"Cloud computing,Artificial intelligence,Computer hardware,Computer software",77140000000.0,13210000000.0,9430000000.0,,352600,1911,https://www.ibm.com/us-en/?ar=1,https://www.ibm.com/us-en/employment/entrylevel/,IBM
IBM Cloud Object Storage,,"object storage,cloud storage",-1.0,-1.0,-1.0,,-1,-1,https://www.ibm.com/us-en/?ar=1,https://www.ibm.com/cloud/object-storage,IBM Cloud Object Storage
"Imaging Business Machines, LLC",private,Computer software,-1.0,-1.0,-1.0,,-1,-1,,https://www.ibm.com/employment/internationalstudents/,IBML
"iCIMS, Inc.",Private,Software,-1.0,-1.0,-1.0,,1000,-1,,https://careers.icims.com/,ICIMS
iDroid USA,,Smart Phones & Tablets,-1.0,-1.0,-1.0,,-1,2014,http://www.idroidusa.com/,,IDroid USA
IGG Software Inc.,,Computer software,-1.0,-1.0,-1.0,,9,-1,https://www.banktivity.com,https://www.iggsoftware.com/about.php,IGG Software
iModerate,,Research Technologies,-1.0,-1.0,-1.0,,-1,-1,http://imoderate.com/,https://www.imoderate.com/,IModerate
ION Geophysical Corporation,Public,Petroleum,-1.0,-1.0,-1.0,,500,-1,,https://www.iongeo.com/careers/,ION Geophysical
IQMS,Private,"Software,Computer Software",53500000.0,-1.0,-1.0,,312,1989,https://www.iqms.com/,https://www.iqms.com/company/careers/software-dev-intern,IQMS
iRise,,software,-1.0,-1.0,-1.0,"El Segundo, California",-1,1996,,https://www.iris.edu/hq/employment,IRise
ITerating,,Software,-1.0,-1.0,-1.0,,-1,-1,,https://resources.depaul.edu/career-center/Pages/default.aspx,ITerating
iViZ Techno Solutions Pvt. Ltd.,Corporation,"Information technology,Software,Data security,Information Security",-1.0,-1.0,-1.0,,-1,-1,,https://www.dhs.gov/homeland-security-careers/students,IViz Security
IZotope,,"Software industry,Semiconductor intellectual property core,SIP licensing",-1.0,-1.0,-1.0,,-1,-1,https://www.izotope.com/,https://www.izotope.com/en/company/education/partners.html,IZotope
"IceWarp, Inc.",Private,"Computer,Computer software,Information Technology,Communication,Security,Email",-1.0,-1.0,-1.0,,-1,-1,https://www.icewarp.com/,https://www.icewarp.com/segments/education/,IceWarp
IdeaScale,Private,"Innovation Management,Software",-1.0,-1.0,-1.0,,-1,-1,https://ideascale.com/,https://ideascale.com/ideascale-careers/,IdeaScale
Ignify,,software,-1.0,-1.0,-1.0,"Long Beach, California",-1,1999,,https://www.purdue.edu/studentemployment/,Ignify
Ilesfay Technology Group,Private,Enterprise Software,-1.0,-1.0,-1.0,,-1,-1,,https://gust.com/companies/ilesfay,Ilesfay Technology Group
ImageSource Inc.,,"Enterprise Content Management,Document Imaging,Document Management,Content Management",-1.0,-1.0,-1.0,,-1,-1,https://imagesourceinc.com/,https://imagesourceinc.com/career/,ImageSource
Impelsys,Private,Electronic publishing,-1.0,-1.0,-1.0,,-1,2001,,https://www.impelsys.com/careers/,Impelsys
Imperva Inc.,Private,IT security,-1.0,-1.0,-1.0,,1000,-1,https://www.imperva.com/,https://www.imperva.com/company/careers/,Imperva
"Impinj, Inc.",Public,RFID,-1.0,-1.0,-1.0,,208,-1,https://www.impinj.com/,https://www.impinj.com/careers,Impinj
Imply,,"Software,Computer software",-1.0,-1.0,-1.0,,-1,-1,https://imply.io/,https://imply.io/careers,Imply Corporation
inFORM Decisions,,software,-1.0,-1.0,-1.0,"Orange County, California Orange County California",-1,1994,,https://www.k-state.edu/counseling/topics/career/career.html,InFORM Decisions
InMarket,Private,AdTech,-1.0,-1.0,-1.0,,100,-1,,https://inmarket.com/careers/,InMarket
inXitu,Private,X-ray instrumentation,-1.0,-1.0,-1.0,,-1,2007,,,InXitu
Inbenta,AI Chatbots,"Natural language processing,artificial intelligence,Internet,information technology",-1.0,-1.0,-1.0,,-1,-1,https://www.inbenta.com:443/en/,https://www.inbenta.com/en/about-us/careers/,Inbenta
Incomit,,telecommunications software,-1.0,-1.0,-1.0,Sweden,-1,2000,,https://thewomensfoundation.org/2010/low-income-students-and-career-choice/,Incomit
Lockheed Martin Corporation,Public,"Technology,Advanced Technologies,Information Security,Aerospace manufacturer,Aerospace,Defense,Defense",59810000000.0,8369999999.0,6230000000.0,,110000,-1,https://www.lockheedmartin.com/en-us/index.html,https://www.industrialdefender.com/careers/,Industrial Defender
Inedo,LLC,"Information Technology,Computer software",-1.0,-1.0,-1.0,,-1,-1,https://inedo.com/,https://inedo.com/company/career-culture,Inedo
InetSoft Technology Corporation,Privately Owned,Business intelligence tools,-1.0,-1.0,-1.0,,-1,1996,https://www.inetsoft.com/,https://www.inetsoft.com/company/careers/,InetSoft
"InfiniDB, Inc.",,"Enterprise software,Database management,Data warehousing",-1.0,-1.0,-1.0,,-1,-1,,,InfiniDB
Infinidat,Private,Data storage,-1.0,-1.0,-1.0,,-1,-1,https://www.infinidat.com/en,https://hiring.infinidat.com/,Infinidat
InfoSec Institute,,,-1.0,-1.0,-1.0,,-1,1998,,https://www.infosecinstitute.com/career-profiles/,InfoSec Institute
"Infogix, Inc.",Private Equity,Information Technology,-1.0,-1.0,-1.0,,455,-1,https://www.infogix.com/,https://www.infogix.com/careers/,"Infogix, Inc."
Infor,Private,Enterprise software,2800000000.0,-1.0,-1.0,,17000,2002,https://www.infor.com,https://www.infor.com/about/careers,Infor
Informatica,Private,"Software,Software industry",1050000000.0,-1.0,114000000.0,,4800,1993,https://www.informatica.com/,https://informatica.gr8people.com/,Informatica
Information Builders (ibi),Private,"Software,Consultant,consulting",315000000.0,-1.0,-1.0,,1400,-1,https://www.ibi.com/,https://www.ibi.com/careers/,Information Builders
Inkling,,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.inkling.com/,https://www.inkling.com/careers/,Inkling (company)
"Inner Four, Inc.",Corporation,Computer software,-1.0,-1.0,-1.0,,-1,-1,,https://careers.insidehighered.com/,Inner Four
"IRI, The CoSort Company",Private,"Data processing,Sorting,Data integration,Test data,Data masking,Data conversion",-1.0,-1.0,-1.0,,-1,-1,https://www.iri.com/,https://www.internationalstudent.com/jobsearch/,Innovative Routines International
Inovalon,Public,Technology,-1.0,-1.0,-1.0,,2500,-1,https://www.inovalon.com/,https://www.inovalon.com/careers/,Inovalon
Inphi Corporation,Public,Semiconductors,365000000.0,-1.0,-1.0,,685,2000,https://www.inphi.com/,https://www.inphi.com/careers/,Inphi Corporation
Insight Enterprises,Public,,6700000000.0,-1.0,-1.0,,11000,-1,https://www.insight.com/en_US/home.html,https://www.insight.com/en_US/careers.html,Insight Enterprises
Insight Technology,,Arms industry,-1.0,-1.0,-1.0,,-1,-1,,https://www.insight.com/en_US/careers.html,Insight Technology
Insilico Medicine,Private,Biotechnology,-1.0,-1.0,-1.0,,-1,-1,https://insilico.com/,,Insilicos
Instabase,Private,Software,-1.0,-1.0,-1.0,,-1,-1,https://about.instabase.com,https://about.instabase.com/careers/,Instabase
Intego,Privately held company,"Computer software,Security software",-1.0,-1.0,-1.0,,-1,-1,https://www.intego.com/,https://www.intego.com/company/careers,Intego
"Integrated Computer Solutions, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://www.ics.com/,https://icsinc.com/careers/,Integrated Computer Solutions
"Integration Point, Inc.",Private,"Global Trade Management,Supply Chain Management",-1.0,-1.0,-1.0,,-1,-1,https://tax.thomsonreuters.com/en/corporation-solutions/global-trade-management,https://www.thomsonreuters.com/en/careers.html,Integration Point (company)
Intel Corporation,Public,"Semiconductor industry,Semiconductors",71900000000.0,22000000000.0,-1.0,,110800,1968,https://www.intel.com/content/www/us/en/homepage.html,https://jobs.intel.com/,Intel
Intelisys,,technology,-1.0,-1.0,-1.0,"Petaluma, California",-1,1994,,https://intelisys.com/about/careers/,Intelisys
IntelliCorp,,Software,-1.0,-1.0,-1.0,,-1,1980,,https://jobs.intel.com/,IntelliCorp (software)
IntelliScanner Corporation,Corporation,"Software,Software publishing",-1.0,-1.0,-1.0,,-1,-1,https://intelliscanner.com/,https://jobs.intel.com/,IntelliScanner Corporation
IntelliTrack,,Software,-1.0,-1.0,-1.0,,-1,1989,https://intellitrack.com/,https://www.intellitrak.com/contact-us/employment/,"IntelliTrack, Inc."
Intentional Software,,Software engineering,-1.0,-1.0,-1.0,,50,2002,,https://www.glassdoor.com/Interview/What-does-Intentional-Software-do-QTN_1922373.htm,Intentional Software
InterSystems,Private,software,-1.0,-1.0,-1.0,,-1,-1,,https://www.intersystems.com/who-we-are/careers/,InterSystems
"Intercom, Inc.",Private company,Enterprise software,-1.0,-1.0,-1.0,,630,-1,,https://www.intercom.com/careers,Intercom (company)
"Interlink Computer Sciences, Inc.",Network software,,-1.0,-1.0,-1.0,,-1,-1,,https://www.theladders.com/company/interlink-jobs,Interlink Computer Sciences
International Computer Science Institute,,,-1.0,-1.0,-1.0,,-1,-1,,http://www.csinow.edu/join-the-team/,International Computer Science Institute
Internet Systems Consortium,Network Engineering,,-1.0,-1.0,-1.0,,35,-1,https://www.isc.org/,https://www.isc.org/careers/,Internet Systems Consortium
"IntervalZero, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://www.intervalzero.com/,https://www.internships.com/posting/sam_3491824993,IntervalZero
Intetics,Private,"Information technology outsourcing,IT Outsourcing Services",-1.0,-1.0,-1.0,,-1,-1,https://intetics.com/,https://intetics.com/careers,Intetics
Intuit Inc.,Public,Enterprise software,6784000000.0,1854000000.0,1557000000.0,,9400,-1,https://www.intuit.com/,https://www.intuit.com/careers/programs/students-and-grads/,Intuit
