Medallion Financial Corp. - 9.000% Notes due 2021,Marinexplore,
Blackrock MuniHoldings Investment Quality Fund Common Shares of Beneficial Interest,PlanetEcosystems
Motley Fool Small-Cap Growth ETF,mHealthCoach
Mackinac Financial Corporation - Common Stock,ClearHealthCosts
MFA Financial, Inc. 8.00% Senior Notes due 2042,Marinexplore,
MutualFirst Financial Inc. - Common Stock,PlaceILive.com
Blackrock MuniYield Investment Quality Fund Common Shares of Beneficial Interest,PlanetEcosystems
PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,ClearHealthCosts
MFS Special Value Trust Common Stock,PlanetEcosystems
Mistras Group Inc Common Stock,TransUnion
Magna International, Inc. Common Stock,PlaceILive.com
Vanguard Mega Cap ETF,DataMarket
MGE Energy Inc. - Common Stock,Environmental
Miragen Therapeutics, Inc. - Common Stock,FindTheBest.com
MFS Government Markets Income Trust Common Stock,PlanetEcosystems
Moneygram International, Inc. - Common Stock,LegiNation,
Magic Software Enterprises Ltd. - Ordinary Shares,PricewaterhouseCoopers
Vanguard Mega Cap Growth ETF,DataMarket
Magellan Health, Inc. - Common Stock,ClearHealthCosts
MGM Resorts International Common Stock,eInstitutional
MacroGenics, Inc. - Common Stock,MuckRock.com
MGM Growth Properties LLC Class A common shares representing limited liability company interests,PricewaterhouseCoopers
MGP Ingredients, Inc. - Common Stock,Predilytics
Affiliated Managers Group, Inc. 5.875% Junior Subordinated Notes due 2059,PricewaterhouseCoopers
McGrath RentCorp - Common Stock,ClearHealthCosts
Magenta Therapeutics, Inc. - Common Stock,FindTheBest.com
MeiraGTx Holdings plc - Ordinary Shares,Marinexplore,
Macquarie Global Infrastructure Total Return Fund Inc. Common Stock,ClearHealthCosts
Vanguard Mega Cap Value ETF,Revaluate
Magnolia Oil & Gas Corporation Class A Common Stock,ClearHealthCosts
Magyar Bancorp, Inc. - Common Stock,realtor.com
Blackrock MuniHoldings Fund, Inc. Common Stock,MuckRock.com
BlackRock Massachusetts Tax-Exempt Trust,PlanetEcosystems
Western Asset Municipal High Income Fund, Inc. Common Stock,PlaceILive.com
Mastech Digital, Inc Common Stock,mHealthCoach
Pioneer Municipal High Income Trust Common Shares of Beneficial Interest,PricewaterhouseCoopers
Mohawk Industries, Inc. Common Stock,FindTheBest.com
Maiden Holdings, Ltd. 6.625% Notes due 2046,Marinexplore,
Maiden Holdings, Ltd. - Common Stock,FindTheBest.com
Blackrock MuniHoldings New York Quality Fund, Inc. Common Stock,PlaceILive.com
Maiden Holdings North America, Ltd. 7.75% Notes due 2043,Morningstar,
M/I Homes, Inc. Common Stock,LoseIt.com
Macquarie Infrastructure Corporation Common Stock,PricewaterhouseCoopers
Micron Solutions, Inc. Common Stock,Relationship
MICT, Inc. - Common Stock,InfoCommerce
The Middleby Corporation - Common Stock,Relationship
iShares Edge MSCI Multifactor USA Mid-Cap ETF,ClearHealthCosts
Direxion Mid Cap Bull 3X Shares,Marinexplore,
Cohen & Steers MLP Income and Energy Opportunity Fund, Inc. Common Stock,PricewaterhouseCoopers
The Michaels Companies, Inc. - Common Stock,PlanetEcosystems
Global X Millennials Thematic ETF,ClearHealthCosts
Mimecast Limited - Ordinary Shares,Relationship
MFS Intermediate Income Trust Common Stock,FindTheBest.com
AdvisorShares Newfleet Multi-sector Income ETF,PricewaterhouseCoopers
Mitcham Industries, Inc. - Common Stock,FindTheBest.com
Mitcham Industries, Inc. - Series A 9.00% Series A Cumulative Preferred Stock,PricewaterhouseCoopers
Mobile Mini, Inc. - Common Stock,LoseIt.com
PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,PricewaterhouseCoopers
Mirum Pharmaceuticals, Inc. - common stock,PlaceILive.com
Milestone Pharmaceuticals Inc. - Common Shares,PlaceILive.com
Mitek Systems, Inc. - Common Stock,FindTheBest.com
Stealth BioTherapeutics Corp. - American Depositary Shares,PlanetEcosystems
AG Mortgage Investment Trust, Inc. Common Stock,eInstitutional
MiX Telematics Limited American Depositary Shares, each representing 25 Ordinary Shares,PricewaterhouseCoopers
Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock,PlaceILive.com
ETFMG Alternative Harvest ETF,SmartAsset
Majesco - Common Stock,InfoCommerce
MicroSectors Cannabis ETNs,Microsoft
MicroSectors Cannabis 2X Leveraged ETNs,MicroBilt
McCormick & Company, Incorporated Common Stock,PricewaterhouseCoopers
Molecular Data Inc. - ADS,TowerData
Monaker Group, Inc. - Common Stock,MuckRock.com
Markel Corporation Common Stock,Relationship
MKS Instruments, Inc. - Common Stock,FindTheBest.com
MarketAxess Holdings, Inc. - Common Stock,PricewaterhouseCoopers
Mesa Laboratories, Inc. - Common Stock,realtor.com
Melco Resorts & Entertainment Limited - American Depositary Shares ,PlanetEcosystems
Herman Miller, Inc. - Common Stock,PlaceILive.com
Mueller Industries, Inc. Common Stock,FindTheBest.com
Martin Marietta Materials, Inc. Common Stock,PricewaterhouseCoopers
VanEck Vectors AMT-Free Long Municipal Index ETF,PlanetEcosystems
Millendo Therapeutics, Inc.  - Common Stock,FindTheBest.com
Mellanox Technologies, Ltd. - Ordinary Shares,PlanetEcosystems
Maui Land & Pineapple Company, Inc. Common Stock,PlanetEcosystems
Global X MLP ETF,LoopNet
ETRACS Alerian MLP Infrastructure Index ETN Series B due April 2, 2040,eInstitutional
C-Tracks ETNs based on Performance of the Miller/Howard MLP Fundamental Index,NonprofitMetrics
C-Tracks ETN on Miller/Howard Fundamental MLP Index, Series B, Due July 13, 2026,PricewaterhouseCoopers
UBS AG Exchange Traded Access Securities (E-TRACS) Linked to the Alerian Natural Gas MLP Index due July 9, 2040,PatientsLikeMe
UBS AG ETN,Stamen
Credit Suisse Group Exchange Traded Notes due December 4, 2034, Linked to the S&P MLP Index,PatientsLikeMe
Global X MLP & Energy Infrastructure ETF,PublicEngines
Morgan Stanley Cushing MLP High Income Index ETN,OptumInsight
Miller Industries, Inc. Common Stock,FindTheBest.com
Milestone Scientific, Inc. Common Stock,FindTheBest.com
Credit Suisse X-Links Multi-Asset High Income Exchange Traded Notes (ETNs) due September 28, 2035,PricewaterhouseCoopers
Malvern Bancorp, Inc. - Common Stock,PlaceILive.com
MMA Capital Holdings, Inc. - Common Stock,PlaceILive.com
Marsh & McLennan Companies, Inc. Common Stock,PlaceILive.com
MainStay MacKay DefinedTerm Municipal Opportunities Fund,PricewaterhouseCoopers
Marcus & Millichap, Inc. Common Stock,PlaceILive.com
IQ MacKay Municipal Insured ETF ,DataMarket
IQ MacKay Municipal Intermediate ETF,CoolClimate
Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,PricewaterhouseCoopers
3M Company Common Stock,OpenCounter
Magellan Midstream Partners L.P. Limited Partnership,Relationship
Maximus, Inc. Common Stock,InfoCommerce
Merit Medical Systems, Inc. - Common Stock,Predilytics
MFS Multimarket Income Trust Common Stock,PlanetEcosystems
SPDR S&P 1500 Momentum Tilt ETF,SimpleTuition
Western Asset Managed Municipals Fund, Inc. Common Stock,TransUnion
Maverix Metals Inc. Common Shares,Marinexplore,
MakeMyTrip Limited - Ordinary Shares,PlanetEcosystems
Manning & Napier, Inc. Class A Common Stock,PricewaterhouseCoopers
IQ Merger Arbitrage ETF,SmartAsset
Monocle Acquisition Corporation - Common Stock,ClearHealthCosts
Monocle Acquisition Corporation - Units,ClearHealthCosts
MIND C.T.I. Ltd. - Ordinary Shares,Morningstar,
Blackrock Muni New York Intermediate Duration Fund Inc Common Stock,PricewaterhouseCoopers
Mallinckrodt plc Ordinary Shares,Marinexplore,
MannKind Corporation - Common Stock,Environmental
Menlo Therapeutics Inc. - Common Stock,FindTheBest.com
MediciNova, Inc. - Common Stock,Environmental
Western Asset Municipal Partners Fund, Inc. Common Stock,PricewaterhouseCoopers
Monopar Therapeutics Inc. - Common Stock,FindTheBest.com
Monmouth Real Estate Investment Corporation Class A Common Stock,NonprofitMetrics
Brigham Minerals, Inc. Class A Common Stock,PlaceILive.com
Monro, Inc.  - Common Stock,Morningstar,
MainStreet Bancshares, Inc. - Common Stock,FindTheBest.com
Monster Beverage Corporation - Common Stock,Construction
Momenta Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Manitex International, Inc. - common stock,eInstitutional
Altria Group, Inc.,TrialTrove
VanEck Vectors Morningstar Wide Moat ETF,Morningstar,
MobileIron, Inc. - Common Stock,Morningstar,
Modine Manufacturing Company Common Stock,PricewaterhouseCoopers
Model N, Inc. Common Stock,LoseIt.com
MidWestOne Financial Group, Inc. - Common Stock,Development
Mogo Inc. - Common Shares,Morningstar,
MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),PricewaterhouseCoopers
Molina Healthcare Inc Common Stock,ClearHealthCosts
ECMOHO Limited - American Depositary Shares,ClearHealthCosts
AGFiQ U.S. Market Neutral Momentum Fund,Marinexplore,
Momo Inc. - American Depositary Shares,PricewaterhouseCoopers
VanEck Vectors Agribusiness ETF,PlanetEcosystems
MorphoSys AG - American Depositary Shares,OpportunitySpace,
Morphic Holding, Inc. - Common Stock,PlaceILive.com
Morningstar, Inc. - Common Stock,Morningstar,
VanEck Vectors Mortgage REIT Income ETF,PlanetEcosystems
Mosaic Company (The) Common Stock,PlanetEcosystems
MoSys, Inc. - Common Stock,LoseIt.com
VanEck Vectors Morningstar International Moat ETF,eInstitutional
SmartETFs Smart Transportation & Technology ETF,PricewaterhouseCoopers
Motus GI Holdings, Inc. - Common Stock,MuckRock.com
Movado Group Inc. Common Stock,MuckRock.com
Moxian, Inc. - Common Stock,Morningstar,
Blackrock MuniYield Pennsylvania Quality Fund Common Stock,ClearHealthCosts
Motorcar Parts of America, Inc. - Common Stock,NonprofitMetrics
Mid Penn Bancorp - Common Stock,InfoCommerce
Marathon Petroleum Corporation Common Stock,PlanetEcosystems
MPLX LP Common Units Representing Limited Partner Interests,NonprofitMetrics
Barings Participation Investors Common Stock,PricewaterhouseCoopers
Medical Properties Trust, Inc. common stock,NonprofitMetrics
Monolithic Power Systems, Inc. - Common Stock,PlanetEcosystems
Marine Products Corporation Common Stock,Marinexplore,
Blackrock MuniYield Quality Fund II, Inc. Common Stock,MuckRock.com
Blackrock MuniYield Quality Fund, Inc. Common Stock,MuckRock.com
Montage Resources Corporation Common Stock,PricewaterhouseCoopers
Everspin Technologies, Inc. - Common Stock,FindTheBest.com
Meridian Corporation - Common Stock,Environmental
MRC Global Inc. Common Stock,MuckRock.com
Monroe Capital Corporation - Common Stock,Relationship
Monroe Capital Corporation - 5.75% Notes due 2023,OpportunitySpace,
Mercury Systems Inc - Common Stock,MuckRock.com
Mereo BioPharma Group plc - American Depositary Shares,OpportunitySpace,
ProShares Merger ETF,Progressive
Marin Software Incorporated - Common Stock,PricewaterhouseCoopers
Merck & Company, Inc. Common Stock (new),MuckRock.com
Marker Therapeutics, Inc. - Common Stock,FindTheBest.com
Marlin Business Services Corp. - Common Stock,PricewaterhouseCoopers
Moderna, Inc. - Common Stock,Morningstar,
Marinus Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Marathon Oil Corporation Common Stock,Relationship
Mersana Therapeutics, Inc. - Common Stock,FindTheBest.com
Marten Transport, Ltd. - Common Stock,ClearHealthCosts
Mirati Therapeutics, Inc. - Common Stock,FindTheBest.com
Merus N.V. - Common Shares,Environmental
Marvell Technology Group Ltd. - Common Stock,realtor.com
Morgan Stanley Common Stock,PlanetEcosystems
MSA Safety Incorporated Common Stock,PlanetEcosystems
Mesabi Trust Common Stock,Environmental
MSB Financial Corp. - Common Stock,realtor.com
Midland States Bancorp, Inc. - Common Stock,FindTheBest.com
Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares,PricewaterhouseCoopers
MSCI Inc Common Stock,InfoCommerce
Morgan Stanley Emerging Markets Debt Fund, Inc. Common Stock,FindTheBest.com
Middlesex Water Company - Common Stock,PricewaterhouseCoopers
Microsoft Corporation - Common Stock,Microsoft
The Madison Square Garden Company Class A Common Stock (New),PlanetEcosystems
MSG Networks Inc. Common Stock,MuckRock.com
Motorola Solutions, Inc. Common Stock,Relationship
MSC Industrial Direct Company, Inc. Common Stock,FindTheBest.com
Emerson Radio Corporation Common Stock,Environmental
MISONIX, Inc. - Common Stock,InfoCommerce
MicroStrategy Incorporated - Class A Common Stock,PricewaterhouseCoopers
LHA Market State U.S. Tactical ETF ,MarketSense
Mid-Southern Bancorp, Inc. - Common Stock,SpotHero.com
Arcelor Mittal NY Registry Shares NEW,OpportunitySpace,
Metalla Royalty & Streaming Ltd. Common Shares,ClearHealthCosts
M&T Bank Corporation Common Stock,MuckRock.com
MTBC, Inc. - Common Stock,InfoCommerce
MTBC, Inc. - 11% Series A Cumulative Redeemable Perpetual Preferred Stock,PricewaterhouseCoopers
MMTec, Inc. - Common Shares,iMedicare
Match Group, Inc. - Common Stock,MuckRock.com
Mettler-Toledo International, Inc. Common Stock,LegiNation,
Matador Resources Company Common Stock,PlanetEcosystems
Molecular Templates, Inc. - Common Stock,ClearHealthCosts
Mannatech, Incorporated - Common Stock,PlanetEcosystems
MGIC Investment Corporation Common Stock,PlanetEcosystems
WisdomTree Mortgage Plus Bond Fund,StreetEasy
Meritage Homes Corporation Common Stock,PricewaterhouseCoopers
Mechel PAO American Depositary Shares (Each rep. 1 common shares),PricewaterhouseCoopers
Materialise NV - American Depositary Shares,PricewaterhouseCoopers
Vail Resorts, Inc. Common Stock,LoseIt.com
Matinas Biopharma Holdings, Inc. Common Stock,SpotHero.com
Meritor, Inc. Common Stock,realtor.com
Midatech Pharma PLC - American Depositary Shares,PlanetEcosystems
Mesa Royalty Trust Common Stock,ClearHealthCosts
Materion Corporation,Marinexplore,
Matrix Service Company - Common Stock,Development
MTS Systems Corporation - Common Stock,MuckRock.com
MACOM Technology Solutions Holdings, Inc. - Common Stock,Relationship
MER Telemanagement Solutions Ltd. - Ordinary Shares,Relationship
Western Asset Municipal Defined Opportunity Trust Inc Common Stock,OpportunitySpace,
iShares Edge MSCI USA Momentum Factor ETF,SocialEffort
Manitowoc Company, Inc. (The) Common Stock,PlanetEcosystems
Minerals Technologies Inc. Common Stock,FindTheBest.com
MasTec, Inc. Common Stock,LoseIt.com
Micron Technology, Inc. - Common Stock,MuckRock.com
Blackrock MuniAssets Fund, Inc Common Stock,MuckRock.com
iShares National Muni Bond ETF,Nationwide
Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock,ClearHealthCosts
Mudrick Capital Acquisition Corporation - Class A Common Stock,PricewaterhouseCoopers
Mudrick Capital Acquisition Corporation - Unit,PricewaterhouseCoopers
Blackrock MuniHoldings Quality Fund II, Inc. Common Stock,MuckRock.com
Mitsubishi UFJ Financial Group, Inc. Common Stock,MuckRock.com
Blackrock MuniHoldings Fund II, Inc. Common Stock,MuckRock.com
Blackrock Muni Intermediate Duration Fund Inc Common Stock,PricewaterhouseCoopers
Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock,ClearHealthCosts
PIMCO Intermediate Municipal Bond Active Exchange-Traded Fund,PricewaterhouseCoopers
Murphy Oil Corporation Common Stock,MuckRock.com
Blackrock MuniHoldings Quality Fund, Inc Common Stock,ClearHealthCosts
Murphy USA Inc. Common Stock,PlanetEcosystems
Columbia Multi-Sector Municipal Income ETF,SimpleTuition
Direxion Daily Communication Services Index Bear 3X Shares,PricewaterhouseCoopers
McEwen Mining Inc. Common Stock,PlaceILive.com
MVB Financial Corp. - Common Stock,realtor.com
MVC Capital, Inc. Common Stock,PlaceILive.com
MVC Capital, Inc. 6.25% Senior Notes due 2022,PublicEngines
Blackrock MuniVest Fund, Inc. Common Stock,MuckRock.com
Natixis ETF Trust ETF,PatientsLikeMe
MicroVision, Inc. - Common Stock,Microsoft
MV Oil Trust Units of Beneficial Interests,ClearHealthCosts
Blackrock MuniVest Fund II, Inc.  Common Stock,MuckRock.com
ProShares Ultra MidCap400,ProPublica
MUELLER WATER PRODUCTS Common Stock,PricewaterhouseCoopers
Mohawk Group Holdings, Inc. - Common Stock,MuckRock.com
MagnaChip Semiconductor Corporation Depositary Shares, each representing one share of common stock,PricewaterhouseCoopers
Mexco Energy Corporation Common Stock,Environmental
Nationwide Maximum Diversification Emerging Markets Core Equity ETF,NonprofitMetrics
Nationwide Maximum Diversification U.S. Core Equity ETF,PricewaterhouseCoopers
Mexico Equity and Income Fund, Inc. (The) Common Stock,ClearHealthCosts
Mexico Fund, Inc. (The) Common Stock,FindTheBest.com
iShares Global Materials ETF,HelloWallet
Maxim Integrated Products, Inc. - Common Stock,PricewaterhouseCoopers
MaxLinear, Inc. Common Stock,ClearHealthCosts
Blackrock MuniYield California Fund, Inc. Common Stock,MuckRock.com
Blackrock MuniYield Fund, Inc.  Common Stock,MuckRock.com
Myers Industries, Inc. Common Stock,FindTheBest.com
Blackrock MuniYield Investment Fund Common Stock,PlaceILive.com
First Western Financial, Inc. - Common Stock,Retroficiency
Myriad Genetics, Inc. - Common Stock,FindTheBest.com
Blackrock MuniYield Quality Fund III, Inc Common Stock,ClearHealthCosts
Blackrock MuniYield New Jersey Fund, Inc Common Stock,PricewaterhouseCoopers
Mylan N.V. - Common Stock,PlanetEcosystems
Blackrock MuniYield New York Quality Fund, Inc.Common Stock,ClearHealthCosts
Myomo Inc. Common Stock,InfoCommerce
MyoKardia, Inc. - Common Stock,MuckRock.com
MYOS RENS Technology Inc. - Common Stock,PlanetEcosystems
Myovant Sciences Ltd. Common Shares,FindTheBest.com
